Customer ID,Customer Age,Location,Industry,Customer Since,Sales Rep ID
13293,59,Europe,Retail,2021-06-23 00:45:36,359
18173,59,Asia,Finance,2022-05-14 15:43:33,358
16449,37,North America,Healthcare,2020-01-04 19:14:18,316
16516,60,Asia,Technology,2021-06-08 11:48:48,368
18301,35,South America,Technology,2020-03-16 20:23:31,375
11371,60,South America,Finance,2020-01-15 23:48:25,322
17002,50,South America,Retail,2020-03-03 19:50:58,366
16191,66,South America,Technology,2020-03-27 02:10:57,355
13133,31,Europe,Finance,2020-12-08 06:33:49,306
16080,53,Asia,Retail,2020-09-27 13:14:22,349
11930,46,South America,Technology,2020-02-27 01:20:43,376
11408,54,South America,Healthcare,2021-05-31 03:17:17,304
17440,50,Europe,Technology,2021-01-18 06:15:15,363
18327,29,South America,Technology,2020-03-26 09:12:48,371
13313,22,North America,Healthcare,2022-06-29 20:19:08,344
12923,34,South America,Healthcare,2020-12-17 00:00:41,351
15278,49,North America,Healthcare,2020-01-14 03:47:04,323
16036,43,Asia,Finance,2020-07-18 20:41:12,394
13013,52,South America,Technology,2022-04-02 08:01:07,371
13696,29,Europe,Finance,2020-04-05 12:47:23,301
11956,51,Europe,Finance,2020-05-12 06:57:18,342
14368,31,Asia,Technology,2020-03-30 14:28:46,382
17123,22,Europe,Retail,2021-01-17 10:19:29,327
18779,68,South America,Healthcare,2020-11-26 04:11:34,340
13213,47,Asia,Healthcare,2020-06-19 15:31:00,308
13360,65,North America,Retail,2020-01-20 14:33:49,358
18988,46,Europe,Finance,2022-03-31 13:14:36,337
11243,54,South America,Healthcare,2021-05-18 22:30:22,349
13005,66,North America,Finance,2021-09-10 17:12:23,319
14024,24,Europe,Retail,2020-09-07 09:48:04,399
15870,20,Europe,Retail,2021-09-22 04:04:37,332
12488,23,South America,Finance,2020-01-21 03:06:41,345
17321,45,South America,Retail,2020-04-09 04:37:37,364
17048,65,North America,Finance,2020-11-04 05:07:31,332
14673,41,Asia,Retail,2020-11-19 09:57:31,326
13543,51,Asia,Finance,2020-06-27 04:04:10,385
19581,40,Asia,Finance,2020-04-03 13:28:13,345
10450,20,Europe,Technology,2020-01-15 22:39:27,332
18387,43,Asia,Finance,2020-11-16 08:24:09,371
11506,44,South America,Retail,2022-03-09 07:25:47,342
15994,64,Asia,Finance,2021-01-04 05:12:57,307
12006,25,Asia,Technology,2020-02-17 04:55:37,315
16362,55,Asia,Technology,2020-03-09 15:27:47,342
10538,58,Europe,Technology,2020-01-16 15:26:52,391
13372,37,Europe,Finance,2020-04-10 15:10:57,332
18093,46,Europe,Retail,2020-11-19 06:02:02,374
19927,64,Asia,Technology,2021-09-11 23:11:32,351
18907,56,Europe,Finance,2020-02-15 11:39:34,373
16946,35,Asia,Healthcare,2021-02-21 23:34:28,360
11257,27,Europe,Retail,2020-11-14 07:21:33,301
17713,33,Asia,Retail,2021-04-13 08:52:07,382
11935,56,Europe,Healthcare,2020-07-28 01:01:30,360
10152,34,North America,Technology,2020-08-27 09:13:58,309
19805,49,North America,Healthcare,2020-05-15 12:00:18,342
16911,29,North America,Retail,2021-05-01 20:17:53,351
10983,31,South America,Healthcare,2021-01-24 07:17:22,357
14889,51,Europe,Technology,2020-06-28 11:03:26,376
15918,41,South America,Technology,2021-06-14 03:02:45,303
14175,31,South America,Finance,2020-02-13 09:29:52,334
14118,57,South America,Technology,2020-11-07 07:59:19,365
13094,54,Asia,Retail,2021-05-20 17:39:20,387
12472,47,Europe,Healthcare,2020-07-09 18:09:29,329
17030,49,Europe,Healthcare,2022-04-17 11:21:40,318
17985,66,Europe,Retail,2020-11-24 10:39:52,309
11638,20,South America,Retail,2022-07-01 22:31:17,395
11926,54,Europe,Technology,2021-02-08 07:51:14,391
19825,38,South America,Finance,2020-02-19 06:08:34,387
19224,21,North America,Finance,2020-11-23 21:05:07,334
13312,66,South America,Healthcare,2020-02-24 03:31:14,305
14220,60,Asia,Retail,2021-06-05 15:41:52,387
19437,69,Europe,Healthcare,2020-08-12 21:19:28,302
19503,26,Europe,Finance,2020-03-08 14:14:23,382
10893,22,North America,Finance,2021-01-07 23:46:06,323
18543,70,South America,Finance,2020-05-13 23:58:29,369
18427,28,South America,Retail,2020-07-27 03:49:08,371
14428,45,North America,Technology,2021-09-10 21:41:39,380
15761,69,Asia,Retail,2021-08-31 11:59:44,384
15628,67,South America,Finance,2020-06-28 23:27:54,307
16685,24,South America,Finance,2020-12-29 15:40:21,360
13526,60,Europe,Technology,2021-03-10 18:11:39,329
13063,32,Europe,Technology,2020-06-24 00:17:01,325
10749,24,Asia,Technology,2020-06-04 14:43:56,338
18441,45,Asia,Technology,2020-04-09 15:27:01,359
16016,32,North America,Finance,2021-09-29 00:06:34,392
14721,62,North America,Technology,2020-04-30 21:44:51,360
11138,63,South America,Technology,2020-09-04 23:48:04,341
17381,63,Europe,Finance,2020-04-30 06:19:40,312
10557,22,Europe,Retail,2020-08-01 01:05:43,338
15191,34,Asia,Retail,2022-07-13 01:52:03,378
16519,35,Asia,Retail,2021-09-11 12:55:23,341
11063,25,South America,Technology,2021-08-04 09:13:53,382
13933,67,South America,Technology,2020-09-19 12:02:22,357
18576,68,Asia,Technology,2021-08-30 02:28:09,332
19271,49,South America,Technology,2020-06-11 03:37:23,305
13269,35,South America,Healthcare,2020-01-22 16:14:32,339
11578,38,South America,Finance,2020-05-30 11:53:06,386
19767,27,Europe,Technology,2020-03-14 12:22:59,392
14542,46,North America,Retail,2022-11-17 11:37:06,325
14950,65,North America,Healthcare,2021-04-22 04:44:03,377
14927,20,South America,Technology,2020-05-08 10:03:19,374
19232,41,Asia,Healthcare,2020-05-07 07:36:27,324
17933,20,Europe,Technology,2020-01-18 13:34:57,372
19933,40,Asia,Technology,2020-07-16 10:41:57,378
18719,42,South America,Healthcare,2020-07-22 06:44:51,327
16260,54,South America,Technology,2020-11-13 07:40:46,392
12119,68,South America,Technology,2020-02-26 08:47:46,363
12655,28,Asia,Finance,2020-01-11 12:56:47,354
19449,33,Asia,Retail,2021-05-17 23:53:22,357
15229,58,Asia,Healthcare,2020-09-25 11:35:54,389
14699,56,Europe,Retail,2020-04-04 11:40:29,310
11400,62,South America,Finance,2020-01-14 01:17:35,303
16459,22,Europe,Finance,2020-04-24 15:11:50,357
13553,51,Europe,Healthcare,2020-08-31 12:15:51,367
13262,69,South America,Technology,2020-02-24 15:13:58,306
14877,32,North America,Technology,2020-01-15 17:41:05,391
11753,56,Asia,Healthcare,2021-12-09 10:15:08,312
10322,32,North America,Healthcare,2020-07-10 11:27:49,363
15387,37,Asia,Healthcare,2020-04-15 18:21:24,346
19859,38,North America,Technology,2020-07-26 04:03:42,388
11030,61,South America,Retail,2020-10-01 22:56:28,303
15124,41,North America,Finance,2022-03-11 17:51:22,381
10193,50,Asia,Healthcare,2020-10-14 03:19:28,393
10638,53,South America,Finance,2020-02-20 13:34:41,355
11092,47,South America,Healthcare,2021-07-13 05:58:16,394
12299,39,South America,Healthcare,2020-03-08 08:45:50,388
18375,24,South America,Retail,2021-04-16 09:50:32,391
18060,20,South America,Finance,2020-03-01 14:02:38,373
10390,29,Europe,Healthcare,2021-07-27 01:21:45,339
14015,70,Asia,Technology,2020-01-04 17:58:21,360
10872,42,Asia,Finance,2020-08-15 15:50:23,387
12507,40,Asia,Retail,2020-03-10 01:31:53,382
16421,60,Asia,Healthcare,2020-01-18 14:31:08,306
18040,28,South America,Finance,2020-01-12 16:09:23,380
14201,53,Europe,Finance,2021-03-03 09:55:18,376
19651,58,Asia,Healthcare,2022-03-14 06:55:09,374
13694,67,North America,Retail,2022-03-26 13:25:25,309
10106,28,Asia,Technology,2022-10-26 01:34:57,397
16187,41,Europe,Technology,2020-03-20 16:08:08,396
16828,50,Europe,Finance,2020-11-23 15:42:37,364
18358,45,Asia,Healthcare,2020-12-26 21:49:45,349
16421,68,South America,Technology,2020-02-16 11:28:43,399
11565,38,Asia,Healthcare,2020-03-10 06:37:20,326
11003,50,Asia,Retail,2020-08-03 23:54:33,398
12074,61,North America,Finance,2020-10-23 01:32:31,386
14581,35,Asia,Finance,2021-04-25 08:29:48,376
15806,62,South America,Technology,2020-02-15 01:57:14,300
13352,45,North America,Technology,2020-05-10 03:44:14,310
17006,54,Asia,Technology,2020-03-05 13:45:34,304
10728,20,South America,Technology,2020-02-25 12:21:03,376
10308,30,Europe,Finance,2021-08-02 17:00:07,387
15203,56,Asia,Healthcare,2021-01-01 07:28:42,329
12789,25,Asia,Healthcare,2020-12-05 03:11:21,302
15748,29,Asia,Finance,2022-05-06 05:44:33,393
17923,40,North America,Finance,2020-04-23 14:03:48,356
17220,30,Europe,Finance,2020-11-14 11:49:49,313
14635,55,Asia,Retail,2020-04-02 06:43:32,389
17090,28,North America,Technology,2020-09-11 20:36:19,319
14993,66,South America,Technology,2020-10-29 13:18:25,315
10407,63,South America,Technology,2020-09-21 00:30:17,329
18819,68,South America,Retail,2022-01-28 04:03:01,394
12608,70,Europe,Retail,2020-10-25 04:34:39,389
16838,61,Europe,Finance,2020-11-17 16:12:29,379
14343,61,Europe,Retail,2021-03-13 20:15:16,316
11513,55,North America,Healthcare,2021-02-20 08:20:43,309
18582,68,Europe,Finance,2020-03-24 22:15:27,347
13979,59,Europe,Retail,2020-04-16 20:18:31,304
19795,22,Asia,Retail,2020-04-24 20:11:13,376
12719,39,Europe,Finance,2021-05-22 07:41:56,346
11649,23,South America,Technology,2020-01-19 04:08:56,305
15484,30,Asia,Retail,2020-06-05 20:55:39,376
11938,66,Europe,Retail,2021-01-01 14:09:58,350
13140,61,North America,Technology,2020-09-18 05:01:34,328
14026,45,South America,Technology,2020-09-08 22:10:39,324
11436,54,Asia,Healthcare,2021-03-11 11:29:57,332
15692,59,Asia,Retail,2020-06-08 18:06:21,313
10819,48,Asia,Retail,2020-06-09 09:44:02,382
13479,33,Europe,Finance,2020-04-27 07:08:35,365
13091,43,Europe,Healthcare,2020-03-19 01:28:04,344
14750,40,South America,Healthcare,2020-03-15 01:12:57,349
16904,20,Asia,Retail,2020-06-05 09:50:17,346
11050,22,North America,Retail,2020-10-06 04:27:04,360
19717,46,Asia,Healthcare,2020-07-17 04:31:11,360
12985,36,Europe,Healthcare,2021-02-23 17:47:35,327
11349,23,Asia,Technology,2021-01-01 22:43:41,376
17163,61,Europe,Finance,2020-03-03 09:16:29,389
13781,44,South America,Retail,2021-02-05 21:15:57,366
13757,27,South America,Technology,2020-01-02 03:27:35,300
13514,38,Europe,Finance,2020-01-24 14:58:21,300
13848,46,Europe,Finance,2020-04-07 09:09:18,379
17332,48,Europe,Retail,2021-07-03 00:50:04,379
13889,41,Asia,Retail,2022-02-18 14:52:27,305
17715,51,South America,Healthcare,2020-03-19 10:04:46,309
17698,52,North America,Finance,2020-01-03 06:04:11,344
12924,20,South America,Retail,2020-11-12 12:30:39,382
12251,66,North America,Technology,2020-05-22 14:27:03,352
15342,29,North America,Healthcare,2020-11-23 20:32:31,300
15995,43,North America,Retail,2020-02-14 18:14:53,353
17674,54,North America,Retail,2020-01-21 21:01:59,368
13596,40,Asia,Technology,2020-02-23 21:34:10,384
17190,53,South America,Finance,2021-05-28 11:36:32,366
10452,22,North America,Healthcare,2020-02-07 22:30:36,348
15594,67,North America,Retail,2020-07-19 17:50:02,364
19028,68,North America,Finance,2020-06-22 19:34:17,363
11197,29,North America,Healthcare,2020-10-08 22:58:25,328
10093,42,South America,Retail,2020-04-24 21:22:35,308
17259,37,Asia,Technology,2020-07-30 11:37:41,362
18667,40,Asia,Technology,2020-02-13 21:21:30,374
12455,33,North America,Technology,2020-01-12 02:39:32,307
13850,34,Europe,Retail,2020-01-09 13:18:36,321
15286,70,South America,Retail,2022-08-30 07:21:52,388
13317,33,South America,Healthcare,2020-11-21 18:37:18,317
16316,36,Asia,Healthcare,2020-01-20 23:13:43,369
18954,69,Europe,Retail,2022-08-09 21:07:56,308
16138,36,Europe,Healthcare,2020-05-10 01:29:10,361
11979,36,South America,Finance,2020-03-06 23:02:42,343
14674,60,Asia,Healthcare,2020-06-25 03:30:09,373
17016,52,North America,Finance,2020-01-10 17:48:38,399
17939,53,Europe,Finance,2021-04-04 05:33:04,347
19946,25,Europe,Healthcare,2021-02-28 06:04:40,397
11037,61,Europe,Finance,2020-11-27 00:39:00,319
10063,36,North America,Retail,2020-04-12 11:20:22,395
10164,51,North America,Healthcare,2020-01-21 05:57:01,329
10189,37,North America,Healthcare,2020-05-06 01:30:13,393
18335,63,South America,Finance,2021-02-28 03:15:40,341
13831,58,Europe,Finance,2020-01-03 00:00:23,368
14716,57,Europe,Technology,2021-09-30 23:29:07,387
15712,20,North America,Retail,2021-03-13 09:13:44,362
17092,25,South America,Retail,2020-03-23 07:52:06,326
13900,22,North America,Technology,2020-01-01 21:55:41,311
12886,35,Asia,Finance,2020-11-22 13:45:05,309
13401,65,Europe,Technology,2020-05-06 02:51:20,301
11158,69,Europe,Technology,2020-06-25 22:03:45,339
15887,58,Asia,Finance,2020-08-30 06:33:38,306
12875,23,Europe,Retail,2020-04-29 19:35:23,323
17513,23,Europe,Retail,2021-12-24 10:10:59,370
15457,54,South America,Retail,2020-01-16 11:38:52,350
14651,56,Europe,Finance,2020-02-07 06:26:21,343
10072,31,Asia,Technology,2020-05-19 01:16:36,336
13382,54,North America,Retail,2020-04-08 18:19:21,353
18088,50,Europe,Retail,2021-02-28 07:46:53,359
15906,50,Asia,Retail,2020-09-09 13:54:03,312
11938,59,South America,Finance,2021-10-21 19:34:19,367
19048,24,South America,Technology,2020-01-20 04:31:50,326
17104,43,South America,Technology,2020-01-25 23:02:34,321
13166,66,North America,Healthcare,2020-04-07 13:22:37,328
10775,55,Europe,Technology,2021-05-12 15:55:34,339
17989,61,Asia,Technology,2021-01-08 02:41:36,342
13316,26,Europe,Finance,2020-06-26 16:33:06,338
15604,26,Europe,Retail,2020-04-11 09:10:29,317
15226,44,Europe,Retail,2020-10-09 14:57:08,365
13672,68,Asia,Healthcare,2020-02-20 23:27:45,368
13131,24,North America,Technology,2020-02-06 15:50:04,375
17092,66,Europe,Healthcare,2020-09-24 18:29:28,374
19503,36,North America,Healthcare,2021-01-31 22:25:48,327
17586,20,Asia,Healthcare,2020-01-13 03:46:08,300
10492,33,North America,Retail,2021-03-08 22:14:49,394
11441,42,Asia,Retail,2020-07-14 12:35:58,385
12086,56,Asia,Technology,2022-09-02 01:23:50,390
10358,53,South America,Healthcare,2020-01-12 15:44:35,344
18321,43,North America,Finance,2020-03-02 13:46:53,344
17053,47,South America,Healthcare,2020-03-17 04:37:35,373
17136,70,South America,Finance,2020-04-23 11:07:35,311
19869,23,Asia,Healthcare,2020-11-10 14:56:15,338
15292,40,North America,Technology,2020-03-24 02:34:53,328
11199,48,North America,Finance,2021-12-26 22:35:49,361
18814,56,North America,Technology,2020-08-27 01:01:28,322
11998,29,Europe,Technology,2020-10-04 06:00:19,393
10787,46,South America,Healthcare,2020-02-15 13:42:42,358
12404,39,Asia,Technology,2020-04-07 05:41:58,364
14362,60,South America,Retail,2020-06-20 14:49:10,368
14091,55,South America,Finance,2020-06-01 13:54:24,367
17640,21,South America,Healthcare,2021-05-25 09:26:07,314
10464,20,Asia,Healthcare,2020-04-09 12:09:07,350
13698,52,Europe,Retail,2021-01-10 05:29:26,319
17460,34,Asia,Technology,2021-07-21 03:10:23,380
18808,23,Asia,Healthcare,2020-01-06 13:23:01,320
14612,38,South America,Technology,2020-06-05 11:45:39,370
14865,50,Asia,Finance,2020-10-21 01:25:18,346
16667,40,Asia,Technology,2020-01-11 09:58:41,395
16538,28,South America,Finance,2022-08-01 12:02:26,343
13704,52,Asia,Finance,2020-08-02 12:19:38,392
16162,67,North America,Retail,2020-11-20 20:09:16,323
16577,50,North America,Retail,2020-02-20 19:35:57,397
15089,22,North America,Retail,2020-02-28 07:12:38,382
17256,64,Europe,Healthcare,2020-01-11 12:34:15,310
18673,65,Asia,Finance,2020-03-14 01:40:50,373
14371,59,South America,Technology,2020-01-03 00:47:52,385
14476,68,Asia,Healthcare,2021-09-03 09:36:34,345
13370,24,Europe,Technology,2020-05-17 20:04:12,343
10354,24,South America,Technology,2021-01-08 05:54:09,362
11729,54,Asia,Healthcare,2020-06-12 01:11:03,325
12632,35,Europe,Finance,2021-04-11 15:35:04,363
18050,23,Asia,Technology,2021-08-01 16:39:34,367
16379,60,Asia,Retail,2021-06-23 20:33:01,358
17323,39,Europe,Retail,2020-04-25 11:47:24,366
14702,59,Asia,Retail,2020-05-28 16:04:50,379
17232,66,South America,Finance,2020-05-26 12:48:45,319
19440,58,North America,Healthcare,2020-09-05 16:34:45,386
14173,66,Europe,Retail,2020-08-29 07:40:22,353
16891,20,Europe,Retail,2020-06-02 11:03:07,386
14965,34,North America,Technology,2020-10-23 10:32:01,301
14772,32,South America,Technology,2022-02-05 22:02:58,332
14289,41,Asia,Retail,2020-03-18 10:57:32,371
17859,43,South America,Healthcare,2020-01-05 16:21:24,352
13960,29,South America,Technology,2020-05-02 19:35:40,371
16060,40,South America,Technology,2020-02-06 14:14:31,351
14532,29,Europe,Finance,2021-05-22 15:56:48,348
13120,62,South America,Finance,2020-01-26 11:06:59,386
10863,65,Asia,Technology,2020-10-22 08:43:12,344
13195,33,Europe,Finance,2021-09-26 03:09:16,303
15316,36,South America,Retail,2021-01-26 02:44:22,331
11556,62,Asia,Finance,2022-01-17 22:17:05,361
19209,62,Asia,Healthcare,2021-04-20 18:06:37,396
15038,35,North America,Retail,2020-03-29 21:55:33,311
12273,30,Europe,Finance,2020-05-10 17:41:13,393
14453,47,South America,Healthcare,2020-04-19 23:49:17,305
16311,30,South America,Healthcare,2020-06-12 21:30:31,337
17457,56,North America,Technology,2021-03-13 23:51:12,365
15460,36,Asia,Healthcare,2020-01-03 17:08:15,342
10938,46,North America,Healthcare,2020-01-16 06:37:36,391
19457,70,Europe,Healthcare,2020-03-12 14:51:30,340
12642,64,North America,Technology,2021-11-26 21:01:12,305
12820,62,North America,Technology,2020-08-20 23:02:49,336
14502,45,Asia,Technology,2020-06-27 17:37:40,390
15126,33,North America,Healthcare,2021-03-25 14:02:21,324
12106,54,North America,Technology,2020-07-06 11:04:19,339
11538,45,Asia,Healthcare,2020-01-11 08:43:45,395
18834,35,South America,Technology,2020-06-04 12:46:32,362
16546,38,North America,Healthcare,2020-08-29 19:51:38,315
13000,56,South America,Retail,2022-06-10 20:50:35,380
13806,56,Asia,Technology,2022-05-25 04:00:24,311
15409,63,Europe,Healthcare,2021-05-22 11:33:28,389
19224,52,South America,Healthcare,2020-12-14 17:38:26,354
17199,41,Europe,Finance,2020-09-13 13:11:29,376
19777,68,Europe,Retail,2021-11-24 10:02:09,366
18090,64,North America,Technology,2021-08-14 02:24:58,383
10533,63,North America,Finance,2020-08-30 18:10:12,370
17036,66,North America,Retail,2021-01-09 15:29:17,337
12051,44,North America,Finance,2020-06-29 22:34:29,385
16184,54,Europe,Healthcare,2020-02-03 04:53:10,375
16018,44,Asia,Finance,2021-05-29 15:01:04,339
14635,54,North America,Finance,2021-01-09 14:07:25,316
12957,20,Europe,Healthcare,2022-01-31 21:49:10,393
17670,55,Europe,Technology,2020-01-09 23:07:20,313
19316,55,South America,Healthcare,2021-06-19 23:08:23,330
16659,30,South America,Finance,2020-04-25 13:54:01,347
13605,67,South America,Finance,2021-02-21 19:19:08,346
17910,22,South America,Healthcare,2020-04-22 18:41:00,322
16022,32,Europe,Technology,2020-07-04 01:17:48,330
13180,62,North America,Technology,2020-03-26 17:53:30,305
10061,50,Europe,Healthcare,2020-06-02 06:36:33,364
11107,68,South America,Healthcare,2020-06-05 19:35:06,318
11183,46,South America,Healthcare,2020-01-20 21:10:21,352
10208,38,Europe,Retail,2021-08-17 03:36:33,306
19127,40,Europe,Finance,2021-03-11 06:28:00,365
10797,22,Europe,Healthcare,2020-07-07 10:36:53,333
14811,58,Asia,Finance,2022-01-07 06:36:35,374
18827,62,South America,Finance,2021-01-22 23:33:14,309
12727,49,Europe,Technology,2020-02-08 18:52:34,339
18922,47,Asia,Technology,2020-03-16 08:55:44,398
16938,54,South America,Finance,2020-03-07 21:34:42,308
19813,32,North America,Healthcare,2021-06-24 00:34:05,313
13183,37,South America,Finance,2020-12-03 09:46:32,347
16219,46,North America,Technology,2020-10-24 20:17:41,386
17836,69,Europe,Healthcare,2020-01-12 10:24:12,346
13944,29,Asia,Finance,2020-09-05 00:40:25,376
11782,30,North America,Healthcare,2020-11-15 13:16:34,371
10239,51,North America,Retail,2020-11-03 05:57:56,339
12382,63,South America,Retail,2020-03-06 08:03:47,345
17871,52,North America,Healthcare,2022-06-30 05:04:38,397
18597,23,Europe,Healthcare,2021-12-31 02:55:09,310
19115,34,South America,Retail,2020-12-28 13:09:10,394
10982,70,Europe,Healthcare,2020-09-09 03:17:56,327
15229,57,South America,Technology,2020-05-21 18:33:17,346
19085,64,Europe,Technology,2022-02-28 02:32:40,306
13288,29,South America,Finance,2022-02-13 08:29:05,321
19061,40,Asia,Retail,2021-05-14 18:34:54,363
17776,21,Europe,Retail,2020-01-31 09:44:12,347
12327,20,Asia,Retail,2020-05-28 10:40:08,361
19728,53,Europe,Retail,2020-12-15 07:26:54,344
11400,25,North America,Healthcare,2020-08-23 16:22:18,342
19571,37,North America,Finance,2020-04-17 21:58:24,340
11950,45,South America,Retail,2020-06-01 08:42:58,382
12470,40,North America,Finance,2020-07-29 03:07:10,341
19130,63,Europe,Technology,2020-12-18 20:27:01,380
12680,68,North America,Technology,2020-07-06 06:48:43,383
13812,55,South America,Healthcare,2020-01-16 20:31:38,364
13264,34,South America,Technology,2020-12-09 14:53:08,387
15867,55,Asia,Finance,2021-02-02 03:36:04,399
16676,64,North America,Finance,2020-05-06 22:12:39,390
11272,21,North America,Healthcare,2020-06-04 01:28:32,377
19859,38,Europe,Retail,2020-01-10 09:44:10,326
14961,62,North America,Healthcare,2020-08-24 01:01:14,327
14794,54,South America,Technology,2020-04-11 09:29:33,322
19958,35,South America,Healthcare,2022-01-21 06:22:01,319
11357,54,Asia,Retail,2020-02-18 23:08:14,399
10982,36,Europe,Finance,2020-04-14 02:24:32,395
11287,44,South America,Retail,2022-03-09 12:47:00,328
11596,39,South America,Healthcare,2021-08-06 19:38:34,357
19114,65,North America,Healthcare,2020-06-22 18:25:26,388
14631,20,Europe,Finance,2020-03-05 17:30:51,381
18332,68,Europe,Retail,2020-05-19 08:27:11,326
11886,63,South America,Healthcare,2020-08-21 01:44:34,389
10129,62,South America,Healthcare,2022-09-01 07:34:45,367
10496,21,Europe,Technology,2020-04-08 16:40:02,309
12726,38,Asia,Healthcare,2020-09-11 21:53:23,322
17575,60,Asia,Healthcare,2020-02-21 12:33:38,336
12129,39,North America,Retail,2020-03-06 07:47:06,373
13171,64,Europe,Retail,2022-10-22 02:04:08,343
10409,45,North America,Finance,2021-02-28 15:35:45,396
14269,34,Europe,Technology,2020-02-09 18:38:13,330
19913,41,Europe,Healthcare,2020-03-24 03:32:12,316
11346,24,South America,Finance,2020-07-14 22:52:44,351
17578,21,South America,Technology,2020-01-31 18:32:47,363
13641,22,North America,Retail,2020-05-28 17:02:28,313
19049,45,South America,Retail,2020-03-05 07:24:56,351
18324,61,South America,Technology,2020-07-07 22:12:08,350
10152,37,Europe,Healthcare,2020-11-10 12:51:38,392
12728,26,South America,Healthcare,2021-09-18 20:19:39,388
15900,68,Asia,Retail,2021-04-02 19:17:04,371
11750,40,Asia,Finance,2020-05-22 11:31:07,317
17111,53,Asia,Healthcare,2021-12-14 23:38:11,336
19874,33,North America,Healthcare,2020-06-04 17:42:46,338
16011,29,North America,Technology,2020-10-24 23:19:45,366
14023,27,South America,Retail,2020-12-18 07:18:53,320
11628,63,Asia,Technology,2020-07-30 08:12:10,382
11618,29,North America,Healthcare,2020-05-15 17:27:51,338
15055,28,Europe,Technology,2020-04-27 04:31:30,365
11609,58,Asia,Retail,2020-01-10 14:52:23,396
14653,42,North America,Healthcare,2020-03-11 08:36:55,343
12641,67,North America,Healthcare,2020-11-06 01:21:51,338
14280,26,Asia,Technology,2022-06-27 07:33:08,382
18627,47,Asia,Healthcare,2020-02-27 12:02:32,389
17492,67,North America,Finance,2021-09-13 15:04:54,305
19205,67,North America,Finance,2020-01-29 07:34:41,365
11259,64,South America,Retail,2020-06-24 00:12:30,375
11243,57,South America,Technology,2020-02-22 06:37:44,314
19609,45,Asia,Healthcare,2020-02-29 15:06:40,364
16575,23,North America,Retail,2020-01-11 13:16:41,371
15688,64,South America,Healthcare,2020-12-06 13:26:05,372
15924,25,Asia,Healthcare,2020-07-04 03:03:24,362
19085,56,Europe,Healthcare,2020-02-05 07:53:57,337
12996,45,Europe,Retail,2021-09-20 07:42:16,326
14949,35,North America,Finance,2020-04-23 14:32:22,303
17508,46,North America,Technology,2020-03-03 14:27:48,324
15944,40,Europe,Finance,2020-06-14 14:50:17,366
17899,60,South America,Technology,2020-01-12 03:47:42,370
11992,29,Asia,Technology,2020-10-19 11:16:33,360
14612,34,North America,Retail,2020-06-04 20:44:37,391
11104,47,Europe,Technology,2020-07-12 12:44:00,305
18707,46,Europe,Technology,2020-11-10 05:10:45,336
10656,38,Europe,Healthcare,2020-12-04 17:00:24,323
16780,47,Europe,Healthcare,2020-04-02 02:43:44,359
14755,42,North America,Technology,2021-04-18 06:04:00,355
14115,67,North America,Retail,2021-05-01 08:00:59,355
18148,66,Asia,Healthcare,2020-03-21 11:32:51,373
11064,38,South America,Healthcare,2020-10-06 16:00:09,347
10073,56,Asia,Technology,2020-01-08 17:11:21,314
11699,28,South America,Healthcare,2021-05-14 11:36:38,364
16164,32,South America,Healthcare,2020-08-06 21:43:58,313
12383,29,Europe,Healthcare,2022-01-30 15:46:18,314
16340,38,Europe,Finance,2020-01-06 01:03:45,353
13983,32,Asia,Finance,2020-02-24 21:19:17,327
16909,33,North America,Finance,2020-09-10 05:23:07,367
14864,28,South America,Finance,2020-07-04 23:08:01,312
15107,56,South America,Technology,2020-02-06 08:43:31,371
10749,22,North America,Technology,2020-12-22 19:00:06,382
18836,31,South America,Finance,2021-03-21 09:32:48,379
13599,22,South America,Retail,2020-03-11 04:51:36,349
16577,63,South America,Retail,2020-05-20 06:33:32,339
19792,68,North America,Technology,2020-11-12 07:39:31,379
19719,54,North America,Healthcare,2021-03-08 18:34:06,354
18146,56,Asia,Retail,2020-01-26 13:34:21,363
13196,28,Asia,Finance,2022-08-25 17:52:32,308
15725,63,Asia,Technology,2020-01-19 19:58:34,377
18834,52,North America,Healthcare,2021-03-17 06:49:31,367
14903,44,Asia,Finance,2021-09-20 00:58:09,315
12640,20,Europe,Finance,2020-07-27 07:18:14,316
17264,36,Europe,Healthcare,2020-08-19 15:49:17,370
11885,39,Europe,Technology,2020-03-26 00:52:22,388
19681,44,South America,Finance,2021-03-03 14:23:33,341
13853,20,South America,Healthcare,2020-10-11 07:09:16,312
15554,70,Europe,Finance,2020-03-10 19:46:42,328
10101,35,South America,Technology,2020-01-19 09:10:26,355
17689,35,Asia,Retail,2020-05-30 11:15:48,313
11940,35,North America,Retail,2020-05-23 07:58:23,347
10165,44,Asia,Technology,2020-07-23 21:07:12,393
15378,62,South America,Technology,2020-11-04 11:28:49,375
17562,65,South America,Finance,2020-06-20 18:49:46,324
18353,51,South America,Technology,2021-04-26 16:14:33,332
15098,55,North America,Finance,2021-08-19 13:01:56,364
10522,22,South America,Technology,2020-06-20 11:12:53,399
13717,70,South America,Retail,2021-01-15 15:44:15,381
12513,26,North America,Technology,2020-05-29 05:58:58,324
18649,24,Asia,Healthcare,2021-08-26 09:56:32,334
13373,21,South America,Technology,2021-02-24 05:34:00,379
12152,65,South America,Finance,2020-09-04 08:43:43,374
11917,62,North America,Healthcare,2020-10-14 04:48:16,354
